Date,Equal Weight,60/40,Minimum Volatility,Maximum Sharpe,Regime-Aware Strategy
2007-06-27,0.009573564778320165,0.008416872078855997,0.003529627871537544,0.007321626601471953,0.008416872078855997
2007-06-28,6.8103346712034e-05,-0.00032829229328479315,-0.0005019688486446183,-0.0007625175690696429,-0.00032829229328479315
2007-06-29,0.0017556470901767263,0.0022792828858160252,0.005120745634480173,0.003718072344603307,0.0022792828858160252
2007-07-02,0.011342769636988992,0.006024912957374617,0.004704115940001197,0.007763390337888643,0.006024912957374617
2007-07-03,0.0012028597872821845,0.0009916067054571709,-0.002083600893834636,0.0013013840398243826,0.0009916067054571709
2007-07-05,0.0010039920956843584,-0.0028520130093456775,-0.005139396702742327,-0.003751880785637818,-0.0028520130093456775
2007-07-06,0.00466893035728333,0.0022321235578872667,-0.0003044488312043958,0.0030727050359729002,0.0022321235578872667
2007-07-09,0.0023391367126590623,0.0019055949133031103,0.002516883527120317,0.00273538120220862,0.0019055949133031103
2007-07-10,-0.006331897301035894,-0.005897801264822311,0.004909291244670211,-0.005166099427978632,-0.005897801264822311
2007-07-11,0.002168125094470952,0.002862179908048157,-0.002666836163536912,0.003220876245572546,0.002862179908048157
2007-07-12,0.009762485800036913,0.00836795847509153,0.001706323840818369,0.00790480659204884,0.00836795847509153
2007-07-13,0.003904246598808836,0.0026882169781807796,0.002506304476749932,0.002174731602866853,0.0026882169781807796
2007-07-16,-0.0034627761786306666,0.0014853895354638436,0.0030859291763165597,0.0006781939179503205,0.0014853895354638436
2007-07-17,-0.001105050922080797,-0.0011422177397766298,-0.002021787034776068,-0.0018805018835025278,-0.0011422177397766298
2007-07-18,0.0007015923505675481,0.00032029499325969546,0.002942034277013006,-0.0004647047155310613,0.00032029499325969546
2007-07-19,0.003839720424352988,0.0022994682950854273,0.0010373165649422145,0.002938671624346023,0.0022994682950854273
2007-07-20,-0.004302780398271366,-0.004182329638271365,0.002233498988447824,-0.0037988578903758174,-0.004182329638271365
2007-07-23,0.0010950507854692315,0.0016963466792683235,-0.0002498286246457315,0.0034765783402368466,0.0016963466792683235
2007-07-24,-0.012711808093539001,-0.009377815803406242,-0.002394270404113219,-0.009263417261519469,-0.009377815803406242
2007-07-25,-0.0003578010607866444,0.0017671331498698706,0.0022290912092366444,0.0007666312436744871,0.0017671331498698706
2007-07-26,-0.01751507297292898,-0.010963346863183565,-0.0005123585213880899,-0.014007469389481164,-0.010963346863183565
2007-07-27,-0.010998779968283912,-0.010810943279715324,-0.0020667256493902553,-0.008769903303762483,-0.010810943279715324
2007-07-30,0.009983269013780438,0.008097050961060503,0.0007192773220869864,0.009019946897506737,0.008097050961060503
2007-07-31,-0.004959134485058692,-0.005125849466364407,0.0014033297184072868,-0.0076348619312532895,-0.005125849466364407
2007-08-01,0.002453511907801298,0.0017864034675239004,-0.0006317972767260205,0.0010066873156078238,0.0017864034675239004
2007-08-02,0.005968091572582823,0.0050735042588603285,0.0030724997827245026,0.004888081137672584,0.0050735042588603285
2007-08-03,-0.016594557991311487,-0.012860739949974276,-0.0028954413370444465,-0.0070980505577958874,-0.012860739949974276
2007-08-06,0.0071527981820453945,0.008292766299843102,-0.0006762730039412412,0.002708277106439727,0.008292766299843102
2007-08-07,0.005301631412345742,0.006320617232311587,0.0027958029550643193,0.0030732304854850234,0.006320617232311587
2007-08-08,0.012770682507751818,0.005585257746463013,-0.002739563988281235,0.0021924945968172516,0.005585257746463013
2007-08-09,-0.017751777200079588,-0.015689321102287046,-0.005478402774265145,-0.009588888865022849,-0.015689321102287046
2007-08-10,-0.005791617542678429,-0.003377168189721891,-0.0020840618071102934,-0.005518290228299749,-0.003377168189721891
2007-08-13,0.00039174917055362357,0.0027798532086114047,0.0017399208140034261,0.004170521608733546,0.0027798532086114047
2007-08-14,-0.010333437804447287,-0.007630650903238334,-0.0013122824330248362,-0.006308263654378976,-0.007630650903238334
2007-08-15,-0.012105380480352701,-0.007399230274775959,-0.002978492160669255,-0.009532476531590284,-0.007399230274775959
2007-08-16,0.0014855759429974746,0.006011995035320128,0.004796242672340245,-0.0019386189637863316,0.006011995035320128
2007-08-17,0.011920699166208637,0.011101048706980254,0.0035494760889642762,0.008719004070871783,0.011101048706980254
2007-08-20,0.003657318074782756,0.0005965321828975689,0.0011370356019304584,0.0028515405431128737,0.0005965321828975689
2007-08-21,0.0023153407337026533,0.002952985208207526,0.003433001140643599,0.005887278840910559,0.002952985208207526
2007-08-22,0.01150579734177204,0.005695914963331994,0.001324634023249338,0.006608138319010637,0.005695914963331994
2007-08-23,-0.0020430952603508468,-0.0003816957858461256,0.0011090461803824336,0.000106127917832044,-0.0003816957858461256
2007-08-24,0.01139678319387949,0.007490847867723582,0.005443908468451442,0.007936903271243079,0.007490847867723582
2007-08-27,-0.005149016289247466,-0.00444768698221687,0.0003252298907836515,-0.00013790389480394794,-0.00444768698221687
2007-08-28,-0.017094886207551063,-0.010981297345576402,-0.0036732502311898063,-0.009616439892563111,-0.010981297345576402
2007-08-29,0.018102095987284628,0.00996592542845498,0.0031630504204887,0.011371990843657143,0.00996592542845498
2007-08-30,-9.715875665150531e-05,0.0004600088332074037,0.0033553094396188143,0.0044524319802983214,0.0004600088332074037
2007-08-31,0.010215284707449479,0.005989925769954718,0.0025955205185685948,0.0048532152568148135,0.005989925769954718
2007-09-04,0.010284300987649875,0.005340408118811535,0.002732179032849169,0.005781043193434421,0.002732179032849169
2007-09-05,-0.006473890366647028,-0.0027817370044297407,0.002980622000588795,0.00027059745005075797,0.002980622000588795
2007-09-06,0.0033132297943212485,0.0005317991785911413,-0.0011882231069175742,-0.0013031647034741356,-0.0011882231069175742
2007-09-07,-0.00688421845849696,-0.004122716015478423,0.005830292831774164,0.0007189354195482611,0.005830292831774164
2007-09-10,-0.0009222122551039158,-0.00024116053150280425,0.003315309343561168,0.0027252636948627007,0.003315309343561168
2007-09-11,0.011394779662291521,0.006091125416830989,0.0018005144892976332,0.004599637311623939,0.0018005144892976332
2007-09-12,-9.497281546899661e-05,0.0005513349297006087,-0.0006084132640566953,-0.0008198603302638219,-0.0006084132640566953
2007-09-13,0.0023491790153939984,0.0018614495254860586,-0.004060088416285579,-0.0024809308648569006,-0.004060088416285579
2007-09-14,0.0010518608898033577,0.0004779913753403253,0.0009660296265336932,0.0012081214189261225,0.0009660296265336932
2007-09-17,-0.002045448898017832,-0.0030043782876214564,0.00155749665596705,-0.0008883553827158108,0.00155749665596705
2007-09-18,0.021807277104447298,0.017284426498228145,0.004355528226314798,0.008515773227864676,0.004355528226314798
2007-09-19,0.004657623002453315,0.0022009810590373213,-0.0019942934424090897,-0.0016539382443411244,-0.0019942934424090897
2007-09-20,-0.004497181888164059,-0.008704142890743838,-0.009814747589141137,-0.008189907856612777,-0.009814747589141137
2007-09-21,0.005161042729989518,0.0036143820410827754,0.005516871283677505,0.0069901844507682664,0.005516871283677505
2007-09-24,0.0030683398167490328,-0.0006145644454239596,0.0007207698956863684,0.003122101309467329,0.0007207698956863684
2007-09-25,-0.003440487312426299,-0.001161170506336684,-0.0020186990294132068,0.001384528208763669,-0.0020186990294132068
2007-09-26,0.005032367008510175,0.003364858632684653,0.0016722813041276652,0.0027492154502997135,0.0016722813041276652
2007-09-27,0.010002729159395818,0.004870854294674043,0.00697694525462178,0.006681723615151958,0.00697694525462178
2007-09-28,-0.002362435626096726,-0.001879547410882254,1.8757383175804776e-05,-0.0010397815835041513,1.8757383175804776e-05
2007-10-01,0.011771493019742785,0.007233160355514245,0.0038284199237672567,0.006181652925566716,0.0038284199237672567
2007-10-02,-0.0007563323392102417,3.853729403080486e-05,-0.0007492988086301722,-0.0024119078072909472,-0.0007492988086301722
2007-10-03,-0.006095165574020123,-0.0014940444290068022,-0.0016111024383526074,-0.006408678431686576,-0.0016111024383526074
2007-10-04,0.006182514339608147,0.001652411693413569,0.003552609966860132,0.005838765661816181,0.003552609966860132
2007-10-05,0.011073131328824593,0.003608908514196374,-0.003425256003870225,0.004433675722910868,-0.003425256003870225
2007-10-08,-0.007567201009867075,-0.0017995490196541786,-0.0019525519135127345,-0.0030999535470755957,-0.0019525519135127345
2007-10-09,0.0070609752414874105,0.004443803840386229,0.0012695190306553084,0.0031994908378381037,0.0012695190306553084
2007-10-10,0.0008497675742860089,-0.0006286242085035143,0.001176516524911353,0.002872193561095804,0.001176516524911353
2007-10-11,-0.00236362015198488,-0.0028590986601932933,-0.00021894243845976824,-0.0016464833701700377,-0.00021894243845976824
2007-10-12,0.004916893804781219,0.0020132523062355023,-0.0008029882814292177,0.00490487884212798,-0.0008029882814292177
2007-10-15,-0.004252512017762555,-0.004741585299977258,0.00011907686211332091,0.0003511438916534715,0.00011907686211332091
2007-10-16,-0.0066996015146234544,-0.003698795334158289,-0.000498830924354543,-0.0022175877794503585,-0.000498830924354543
2007-10-17,0.005559002347464093,0.004276264321100953,0.005417209185791139,0.0071634074708191164,0.005417209185791139
2007-10-18,0.00535383853739102,-0.0006587402996499625,0.004224474192639827,0.0075540971410359425,0.004224474192639827
2007-10-19,-0.017779638443128465,-0.012241242285478182,0.0014040269506785386,-0.0062427913688382075,0.0014040269506785386
2007-10-22,0.0049683076210833566,0.0026621255466261484,-0.00011652850077181753,0.0004180707105492232,-0.00011652850077181753
2007-10-23,0.0088983593594949,0.004705402735043496,0.0009417636194237744,0.006691605211867513,0.0009417636194237744
2007-10-24,-0.0021170403006370853,0.0009610917484219605,0.004063711404063808,0.0013140768844703832,0.004063711404063808
2007-10-25,0.0031742549345223914,0.001074450037444219,0.0013100628806648196,0.0029625100158399142,0.0013100628806648196
2007-10-26,0.013950746179070883,0.005955670629548937,0.0027620025656827085,0.009491687914206626,0.0027620025656827085
2007-10-29,0.004917767805972861,0.0023141148073950735,0.0036335929117998766,0.007462230792992575,0.0036335929117998766
2007-10-30,-0.006048912631500758,-0.0037225630894793804,-0.0034100999164280443,-0.006219101786011594,-0.0034100999164280443
2007-10-31,0.012318715407545477,0.003543763507828812,0.00010811108080432952,0.004442139929973221,0.00010811108080432952
2007-11-01,-0.019078563660550385,-0.010909766976334612,0.0002531869229083217,-0.0036083968264990496,-0.010909766976334612
2007-11-02,0.006374164804044957,0.0017655159231575457,0.004826223205780966,0.008180189031564478,0.0017655159231575457
2007-11-05,-0.010039147646491386,-0.0050080244195466195,-0.002843276016927909,-0.005333209347369139,-0.0050080244195466195
2007-11-06,0.01491544650423049,0.0072874561800158055,0.0037192858308709997,0.008601597869826616,0.0072874561800158055
2007-11-07,-0.014968557859074139,-0.014894632163926724,-0.004237207418070987,-0.0039029506296263117,-0.014894632163926724
2007-11-08,-0.0025100216008893117,-0.0020809990431295278,-0.0014676170693774804,-0.003429850537256085,-0.0020809990431295278
2007-11-09,-0.009260619736422337,-0.005625274733310315,0.0013467414138514933,-0.0030232677579703493,-0.005625274733310315
2007-11-12,-0.01705416630015666,-0.00506786762836442,-0.0037279725855277057,-0.014922474529668328,-0.00506786762836442
2007-11-13,0.02041894219241125,0.015571703651428459,0.0017553973024355685,0.007845392327236134,0.015571703651428459
2007-11-14,-0.00010185241294025094,-0.0013448409229863678,0.00215622707111196,0.0027853329472291577,-0.0013448409229863678
2007-11-15,-0.009914531056981812,-0.006189305406635093,0.0004900730848875767,-0.0035339861951525497,-0.006189305406635093
2007-11-16,0.00012993856564924577,0.0010032070560686002,0.0011627279315282735,0.0025209827874137503,0.0010032070560686002
2007-11-19,-0.012151139765038454,-0.005144909852250357,0.002457342587924405,-0.001601715942853299,-0.005144909852250357
2007-11-20,0.009735209685403756,0.0024298914341394084,0.0027194639791561226,0.007433446953826417,0.0024298914341394084
2007-11-21,-0.011331026976737268,-0.00860643999777777,0.0008653133352878317,-0.001729930821734449,-0.00860643999777777
2007-11-23,0.015236738217778711,0.008663930177531753,0.004289856781958701,0.006817119647338554,0.008663930177531753
2007-11-26,-0.013639006360734562,-0.007022508289675211,0.005410658340037511,0.001957732748932628,-0.007022508289675211
2007-11-27,0.006392364682109353,0.002560433956444008,-0.005065785456449201,-0.002387555720063217,0.002560433956444008
2007-11-28,0.018462283663724266,0.016904855834521948,0.001777209592560558,0.003910584613169732,0.016904855834521948
2007-11-29,-0.0038299297290526058,0.00254090653227812,0.00472110479105825,0.0014382891363533545,0.00254090653227812
2007-11-30,0.0020885222834026163,0.006547907182130608,-0.0001570616275976544,-0.0028956442973103735,0.006547907182130608
2007-12-03,-0.001900667330384076,-0.002395767303345675,0.0029947584039307085,0.0035442431046270872,0.0029947584039307085
2007-12-04,-0.0040122997863173415,-0.004993326083960525,-0.0011243271509715491,0.0008145996485651175,-0.0011243271509715491
2007-12-05,0.011021396099682113,0.008480644133797899,-0.001878262272178799,-0.0003349464044646311,-0.001878262272178799
2007-12-06,0.01235344777916847,0.006522198047122174,0.0004654158700949651,0.0012954867254200142,0.0004654158700949651
2007-12-07,-0.004674432875586887,-0.00265406003505253,-0.006008870032446989,-0.007300012864035366,-0.006008870032446989
2007-12-10,0.006164411438920769,0.003808391678492118,-0.0009077005750686151,-0.0018291015904734476,-0.0009077005750686151
2007-12-11,-0.018531737640828383,-0.011409792750949777,0.005400763513947249,0.005331347622101523,0.005400763513947249
2007-12-12,0.010279239654410688,0.0025922267708136104,-0.0012760385200063507,0.0024459724168268693,-0.0012760385200063507
2007-12-13,-0.012645560233123687,-0.0041741534674457625,-0.007549424812416272,-0.011069861780405255,-0.007549424812416272
2007-12-14,-0.013290996695710655,-0.00883265150453083,-0.005970816385921673,-0.006538950893479223,-0.005970816385921673
2007-12-17,-0.014336357784199394,-0.006262820337612829,0.0009038754488772671,-0.002189946226692774,0.0009038754488772671
2007-12-18,0.009905650832554791,0.004135878235469459,0.003328853173285129,0.004842785242628267,0.003328853173285129
2007-12-19,0.004617680651051614,0.003194395867859079,0.007836544622872976,0.008699354274638749,0.007836544622872976
2007-12-20,0.0034083272800837783,0.003125845609081246,-5.438213180175566e-05,-0.00013985143845596237,-5.438213180175566e-05
2007-12-21,0.01289273469857477,0.0057502543856522426,-0.0024518058687462707,-4.073196376208621e-05,-0.0024518058687462707
2007-12-24,0.00760130632182987,0.0033501008926997144,3.583523337091776e-05,0.0011202661097693412,3.583523337091776e-05
2007-12-26,0.001979498667177726,-0.000565806107460376,-0.002522882586444619,-0.000864673226087076,-0.002522882586444619
2007-12-27,-0.00772380592834121,-0.0050358160061040325,0.003109952566015206,0.002709131406996468,0.003109952566015206
2007-12-28,0.001845433098560667,0.0016601803520697178,0.006552026273686007,0.0072006887349578275,0.006552026273686007
2007-12-31,-0.0032394253074020662,-0.002596638150300201,0.001659433369850305,5.9177088140627276e-05,0.001659433369850305
2008-01-02,0.0021285026872230883,-0.0023567284820109613,0.007232626436254774,0.009716919508513389,0.007232626436254774
2008-01-03,-0.0011062311135267011,0.000548765199347212,0.0012780509346581592,0.0034285720744566817,0.0012780509346581592
2008-01-04,-0.019660713619784387,-0.013457243449787493,-0.005636614770693327,-0.00797337054353009,-0.005636614770693327
2008-01-07,-0.00033349684509975663,0.0002549228958985683,-0.0003268097402100434,-0.0030677555661036138,-0.0003268097402100434
2008-01-08,-0.008163037019358721,-0.008560061538875341,-0.0023594192917796297,1.771659705696038e-05,-0.0023594192917796297
2008-01-09,0.008257343277975115,0.005441728948763824,0.0013970595616679127,0.0010487582528391215,0.0013970595616679127
2008-01-10,0.004520542795540372,0.0026948077786039804,-0.0038335473941182308,-0.0022447441149682223,-0.0038335473941182308
2008-01-11,-0.006598466131897851,-0.002095087655278549,0.0034897818084109744,0.0025821675401620503,0.0034897818084109744
2008-01-14,0.00871351772973572,0.004885783685640632,0.004493549603832081,0.006825333980223336,0.004493549603832081
2008-01-15,-0.01742333176699329,-0.010144462492611805,-0.0007578273459167839,-0.0038289985022551543,-0.0007578273459167839
2008-01-16,-0.01019224984350442,-0.005778355588390904,-0.00562387752021698,-0.006639192959408069,-0.00562387752021698
2008-01-17,-0.010953079010929123,-0.011490069789873214,3.7422760236882624e-05,0.0006854707211467748,3.7422760236882624e-05
2008-01-18,8.23695588492157e-06,-0.006452188667267933,-0.004049525850556734,-0.00034790739616485933,-0.004049525850556734
2008-01-22,-0.0037852745386763864,-0.0008824557971662816,0.0046368885139480565,0.002442786480832293,0.0046368885139480565
2008-01-23,0.011300429225171271,0.011410495702804724,-8.095472739344522e-05,-0.006541549464156304,-8.095472739344522e-05
2008-01-24,0.0071792830515489126,0.0008481261563269005,-0.0046477497554292535,0.002520386529919705,-0.0046477497554292535
2008-01-25,-0.0019087159707749102,-0.004270053507965166,0.007368893529638987,0.007628770755972347,0.007368893529638987
2008-01-28,0.012509357785215558,0.007760058304158823,0.0012698911553381542,0.0013086608732715277,0.0012698911553381542
2008-01-29,-0.0009837025981105363,0.0011040075600128318,-0.0015970088626200418,-0.0015352411185730608,-0.0015970088626200418
2008-01-30,-0.006906251923832762,-0.004403302083837657,-0.004280553563761891,-0.0020840708786028506,-0.004280553563761891
2008-01-31,0.012023449881168213,0.01293753222264904,0.008630762995001096,0.004002201598092503,0.008630762995001096
2008-02-01,0.009899323923300729,0.010991412906645959,0.004546140853453506,-0.0032719265114898866,0.004546140853453506
2008-02-04,-0.005777497754713146,-0.00983272384629752,-0.006032171107077655,-0.001294858222018691,-0.006032171107077655
2008-02-05,-0.022811943333316265,-0.013397027219885005,-0.0028217691097430775,-0.002674642250345527,-0.0028217691097430775
2008-02-06,-0.00706097145255169,-0.005518327589858152,-0.004196966233168564,-0.0008794407835019946,-0.004196966233168564
2008-02-07,0.005376352337213008,-0.0006190181683403129,-0.00699132487483467,-0.004143427970780378,-0.00699132487483467
2008-02-08,0.0016240765188675343,-0.0004637637973069486,0.008508589440525904,0.013274540852798111,0.008508589440525904
2008-02-11,0.003024218356434183,0.003945480869260942,0.004046508798952297,0.004207485513344489,0.004046508798952297
2008-02-12,0.002512376483432055,0.004672950940258103,-0.002890028599701222,-0.008532603438608732,-0.002890028599701222
2008-02-13,0.008709696856306737,0.004421684371862078,-0.0006056131199244641,-0.0008122445093533548,-0.0006056131199244641
2008-02-14,-0.008338115076611197,-0.007482453925105492,-0.0059063953292308735,-0.0013923029412679089,-0.0059063953292308735
2008-02-15,0.0009438595772963687,0.0007194814892026447,0.0020045084629309873,0.0008176532028361105,0.0020045084629309873
2008-02-19,0.007744232802544104,-0.001180178728102499,-0.0009959792868740047,0.006521015618720094,-0.0009959792868740047
