DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ,Strategy,Date
0.1004371654297483,0.10227785180828139,0.09933636221308152,0.09730599721965237,0.09669275803205123,0.1056653450993033,0.09942102366482217,0.10083884811685549,0.09479852061155816,0.1032261278046461,Equal Weight Monthly Rebalanced,2020-10-08
0.1001347461812854,0.10235648103094494,0.09951299472790354,0.09847871007287265,0.09606489581087525,0.10557632242574143,0.10033447903384164,0.1011288513664596,0.09421205162505548,0.10220046772501991,Equal Weight Monthly Rebalanced,2020-10-09
0.09844881065687007,0.10258807260312626,0.09944726439798579,0.09756654881034345,0.09555175837346358,0.10560245627776937,0.10276895189229608,0.10209718964273656,0.09390645037837352,0.10202249696703529,Equal Weight Monthly Rebalanced,2020-10-12
0.09917664351112009,0.1026884000602553,0.09883561599724099,0.09652254669743415,0.09625398406851228,0.10543556590159092,0.10329047493674168,0.10194908598001902,0.0950620287013657,0.10078565414571983,Equal Weight Monthly Rebalanced,2020-10-13
0.10019310989450095,0.10234611341398832,0.09900692899175793,0.09715268953582386,0.09661527285561904,0.10474961654652548,0.10277834192115855,0.10165526067284711,0.09560560579447254,0.09989706037330628,Equal Weight Monthly Rebalanced,2020-10-14
0.1005683110985044,0.1016827102958074,0.097910195966399,0.09757901764111367,0.09658321298466836,0.10590726453044007,0.10216410593619064,0.10160471679219323,0.09551105176735847,0.1004894129873248,Equal Weight Monthly Rebalanced,2020-10-15
0.10010308749848333,0.1022578725280397,0.09857503412712895,0.09744750844510293,0.09673261414164418,0.10587145573342875,0.10182004087191229,0.10175908406686712,0.09544790215056792,0.09998540043682472,Equal Weight Monthly Rebalanced,2020-10-16
0.10089346702903224,0.10269380049303353,0.09891049883207892,0.09819250782909607,0.09726225795449125,0.10535290625157992,0.10087258580139902,0.10092718638000696,0.09576573676338812,0.09912905266589403,Equal Weight Monthly Rebalanced,2020-10-19
0.1016594805444692,0.10344389079814004,0.09903727524139622,0.0983046158136282,0.09669797000719317,0.10519619260605524,0.10071928524902815,0.10096045160715969,0.09450714802596907,0.09947369010696117,Equal Weight Monthly Rebalanced,2020-10-20
0.10104888694770338,0.10396516008430404,0.09878070743405523,0.09926313583728347,0.09678256355131383,0.10452287463181689,0.10086304649766295,0.10099129612584774,0.09438814429255789,0.09939418459745462,Equal Weight Monthly Rebalanced,2020-10-21
0.10131104170349987,0.103900211104465,0.09881696925618673,0.0982502268111133,0.0964063367780359,0.10628297157407963,0.10081833960666421,0.10150388223269965,0.09336879906337359,0.09934122186988197,Equal Weight Monthly Rebalanced,2020-10-22
0.10026667620119192,0.10421208184488168,0.099176911454283,0.09786663946560238,0.0962679874908948,0.10659513587994733,0.10072967352771589,0.10155877170771112,0.09367225957694232,0.09965386285082962,Equal Weight Monthly Rebalanced,2020-10-23
0.09988966137251695,0.10396513348423492,0.09843544008176278,0.09886617238033611,0.09755887528908254,0.10541247264403582,0.10028298176151978,0.10075078869243048,0.09555745711901659,0.0992810171750641,Equal Weight Monthly Rebalanced,2020-10-26
0.10063489510808994,0.10447950835296581,0.0977198626735765,0.09918298994635402,0.09783288472894021,0.1045669464057539,0.10112372259166956,0.10046077138867568,0.0962534588947524,0.09774495990922201,Equal Weight Monthly Rebalanced,2020-10-27
0.10022941784864807,0.10422448147496283,0.09700041351844055,0.09984407836543104,0.10009269441365665,0.10369711873214287,0.09943416749140897,0.09927649230764331,0.09857687289088973,0.0976242629567761,Equal Weight Monthly Rebalanced,2020-10-28
0.09860722067065485,0.10487821882252948,0.09709379122524879,0.0990582511730109,0.0992977789631347,0.10454231879173835,0.10079440516747357,0.09991030521410493,0.09725472534217729,0.0985629846299272,Equal Weight Monthly Rebalanced,2020-10-29
0.10081277019646696,0.09967579858945239,0.10028999613822201,0.10127257935621489,0.10048637429656546,0.09948065198026027,0.09825589022912992,0.09976180736170992,0.09981823270826153,0.10014589914371665,Equal Weight Monthly Rebalanced,2020-10-30
0.10144689234693906,0.09976752620387205,0.10041033384135495,0.10106113700421027,0.09948321934249217,0.10007206790628952,0.09732458794691977,0.09970177842983835,0.09939134308673626,0.10134111389134753,Equal Weight Monthly Rebalanced,2020-11-02
0.10089550595117432,0.09904834175711624,0.10184943996670329,0.10045849090165047,0.09811088446710736,0.10171953766641541,0.0978620970581638,0.10028772576571661,0.0976710411114717,0.10209693535448075,Equal Weight Monthly Rebalanced,2020-11-03
0.10046706348946537,0.1006416540218603,0.10143356833401694,0.0989075531869552,0.09746420395487415,0.10031771489420065,0.10070851928469898,0.1010025993159676,0.09830403600522661,0.10075308751273411,Equal Weight Monthly Rebalanced,2020-11-04
0.09944324412368154,0.10085297514241329,0.1023431364793883,0.09969314509067223,0.09601527807859742,0.10160925622761016,0.10181473144461874,0.10145840126203107,0.0970270492213748,0.09974278292961239,Equal Weight Monthly Rebalanced,2020-11-05
0.09931133786484288,0.10156955937706412,0.10281460111128869,0.10008267038728123,0.09592723050028489,0.10106464849612308,0.1021436961647989,0.10168704171424783,0.09609242582818929,0.09930678855587917,Equal Weight Monthly Rebalanced,2020-11-06
0.10011088166411074,0.10184918216058807,0.10537740012236682,0.0952593922417782,0.09482800148265957,0.10429772982832246,0.09964598655493682,0.1025422582131147,0.0936869481206051,0.10240221961151755,Equal Weight Monthly Rebalanced,2020-11-09
0.1017924515132828,0.10041232671240158,0.10602919533944195,0.09531287809804749,0.09429913138660816,0.10594411399777309,0.09759247931624446,0.10211109361490024,0.09289128171279386,0.10361504830850636,Equal Weight Monthly Rebalanced,2020-11-10
0.10122742864378752,0.10057811033754485,0.10640882571641065,0.09444353298044823,0.0939945587804703,0.10539125462206832,0.09929517184456016,0.10237429273356972,0.09277760971311198,0.10350921462802816,Equal Weight Monthly Rebalanced,2020-11-11
0.10089516909012428,0.10031260904319957,0.10537180840847675,0.09548089787162688,0.09499219648307775,0.10428122420712187,0.09931274512680746,0.10187729490463124,0.09481822856593444,0.1026578262989998,Equal Weight Monthly Rebalanced,2020-11-12
0.09943361594606999,0.10069980088806126,0.10591528881898614,0.09516528777963902,0.09391166318592216,0.10537028433489586,0.09917646205270815,0.10224901699585408,0.09374017264392064,0.10433840735394284,Equal Weight Monthly Rebalanced,2020-11-13
0.09946466000446752,0.10107328363111637,0.10609432366505937,0.09434161153413423,0.09303427370514807,0.10695086154275027,0.09909079607080769,0.10263510052230632,0.09271081709814441,0.10460427222606572,Equal Weight Monthly Rebalanced,2020-11-16
0.09972849742890764,0.10093809200996462,0.10595489822295587,0.09396575048470542,0.0932453333872375,0.10741665833336152,0.0987452741382145,0.10205082810283513,0.09328659849536938,0.10466806939644832,Equal Weight Monthly Rebalanced,2020-11-17
0.10053558758000199,0.10125117159212453,0.10609089925986452,0.09404491768070602,0.09382976639478949,0.10661117585380113,0.09866263387125827,0.10148836278475996,0.09417449737873787,0.10331098760395617,Equal Weight Monthly Rebalanced,2020-11-18
0.1001608079646798,0.10103940874456543,0.10643899936526106,0.09351814578990143,0.09358113647395529,0.10702863206142217,0.09906397360048562,0.10153573170414973,0.09430646673877537,0.10332669755680413,Equal Weight Monthly Rebalanced,2020-11-19
0.10059230472190152,0.10151106475073969,0.10666574196988218,0.09372033506072598,0.09366375694013282,0.10705105573150725,0.09830160183269387,0.10075361048397707,0.09506102937861996,0.1026794991298197,Equal Weight Monthly Rebalanced,2020-11-20
0.10081111286221484,0.10170228591444247,0.10644789606519105,0.09180445064827017,0.09340583721728661,0.10897006802352507,0.09822992724967665,0.10128013305726313,0.09455321101937626,0.10279507794275389,Equal Weight Monthly Rebalanced,2020-11-23
0.10211610885531247,0.10222762189625148,0.10715898211569352,0.0896611495389812,0.09249884280223525,0.1101150191276239,0.0987989537214936,0.10207414527469162,0.0928499364024221,0.10249924026529492,Equal Weight Monthly Rebalanced,2020-11-24
0.1029951153692405,0.10165276014751073,0.10702305154177254,0.08961827252767443,0.09252906964788196,0.10973774579856423,0.09940561542145158,0.10191612454675648,0.09256350695119275,0.10255873804795493,Equal Weight Monthly Rebalanced,2020-11-25
0.10247234675242237,0.10231419935469771,0.1074418372960555,0.08844752275831382,0.0925329054909391,0.10987923879714412,0.10002591052151157,0.10189878096714328,0.09318642648259415,0.10180083157917848,Equal Weight Monthly Rebalanced,2020-11-27
0.10036546599373501,0.09829890485522062,0.0987455445396248,0.10026767336034138,0.10087445123782467,0.09910735562210508,0.10114739703302254,0.1004945665787135,0.10081546786446406,0.09988317291494839,Equal Weight Monthly Rebalanced,2020-11-30
0.09921834150673893,0.09937493433865056,0.1002004897476271,0.10150036333396778,0.09947646861875581,0.0991684257248922,0.10156425934622396,0.10072156528529888,0.09847629944667759,0.10029885265116711,Equal Weight Monthly Rebalanced,2020-12-01
0.09964128210763369,0.09950958973620154,0.1002090711110998,0.10225832397588244,0.09930490368695633,0.09926625054908912,0.10168932985315683,0.10092805780494667,0.0976894920787446,0.09950369909628899,Equal Weight Monthly Rebalanced,2020-12-02
0.09930524578620288,0.10016655177272633,0.09989490275164942,0.10256893175186924,0.09909312753237405,0.09934630058897417,0.10134464168935005,0.10041639355671356,0.09800472033003864,0.09985918424010173,Equal Weight Monthly Rebalanced,2020-12-03
0.09920499929734053,0.10066723579511715,0.10021027905949914,0.10173821551857248,0.09818328511745324,0.10112157406329994,0.10122048096566709,0.10074712865664161,0.09605768542277635,0.10084911610363245,Equal Weight Monthly Rebalanced,2020-12-04
0.09906028280228542,0.1005203862448491,0.09925020930081303,0.10310492076118717,0.09834406826601393,0.10107064584785752,0.10164515364254975,0.10039346715344907,0.09678280773344285,0.09982805824755214,Equal Weight Monthly Rebalanced,2020-12-07
0.09890195773108933,0.10025637239128907,0.09929445304087339,0.10315222957796885,0.09814552794435318,0.10206001919355646,0.10168133625374012,0.10038322900075355,0.09694664929246699,0.09917822557390896,Equal Weight Monthly Rebalanced,2020-12-08
0.09971455784260055,0.10013461156432223,0.10017769230868583,0.10214933331875901,0.09874130127472984,0.10207636545698413,0.10012447783572015,0.10022905608399663,0.09735093115619978,0.0993016731580019,Equal Weight Monthly Rebalanced,2020-12-09
0.1007263858768288,0.10094774099006543,0.09984398779090896,0.10147392502237815,0.098498250278242,0.10257736853504192,0.10005328964853899,0.09972453316445808,0.09775138300664361,0.09840313568689397,Equal Weight Monthly Rebalanced,2020-12-10
0.10059525606592053,0.10038701293556529,0.0996902273050171,0.10181537842677574,0.0988437213590239,0.10222663411972256,0.09998179989923049,0.09975735055944218,0.09824487068268033,0.09845774864662177,Equal Weight Monthly Rebalanced,2020-12-11
0.1009891107480111,0.09997522569772699,0.09986161945060681,0.10136631756621463,0.09889512976717751,0.10245915861506583,0.10081828033373326,0.09942027852497744,0.09808069428948357,0.09813418500700301,Equal Weight Monthly Rebalanced,2020-12-14
0.10067348164140168,0.09997035668616255,0.0997967338230095,0.10168004452162038,0.09773465030079945,0.10389308075284774,0.10080106284206294,0.09968161914377077,0.09670192688061058,0.09906704340771431,Equal Weight Monthly Rebalanced,2020-12-15
0.10102134939684591,0.10023548665772035,0.0999738222076408,0.10202729494277939,0.09744887773263038,0.10330290896032397,0.1011433626326224,0.09962910771494547,0.09624275383935967,0.09897503591513168,Equal Weight Monthly Rebalanced,2020-12-16
0.10152843120273433,0.1002166618458582,0.10000712772698983,0.1024149539110302,0.09673043008494278,0.10383783286832103,0.10112752934265563,0.099519928234857,0.09534966919080352,0.09926743559180734,Equal Weight Monthly Rebalanced,2020-12-17
0.10228740547841828,0.10050391619448992,0.09988947396162733,0.10265483454838728,0.09704073911077818,0.10375343149221343,0.10122980554739772,0.09952367061564538,0.09544857671594204,0.09766814633510038,Equal Weight Monthly Rebalanced,2020-12-18
0.10173471081573074,0.09950661082257532,0.09909009632775344,0.10282605510022497,0.0975773102584893,0.10420402346490497,0.101531226188411,0.09964952068500287,0.0962925967964343,0.09758784954047323,Equal Weight Monthly Rebalanced,2020-12-21
0.10064925768156999,0.09874776879957078,0.09887489297652205,0.10204792372670589,0.09777345300869728,0.10542454638885497,0.10184173686161763,0.09951523939179162,0.0968222747400229,0.09830290642464695,Equal Weight Monthly Rebalanced,2020-12-22
0.10160658625353357,0.09946207281833944,0.09964214928884094,0.10242137107217968,0.09727990594548613,0.10600585088892954,0.10102805575041147,0.09930895114205442,0.09586787799326366,0.09737717884696125,Equal Weight Monthly Rebalanced,2020-12-23
0.10163904293948271,0.09878772880071134,0.09944211047474898,0.10258057426885867,0.09718224929042857,0.10568015825999734,0.10122814481992586,0.09945392102924036,0.09601418045785795,0.09799188965874807,Equal Weight Monthly Rebalanced,2020-12-24
0.10079029624104727,0.09884568530405319,0.10003241837228882,0.10198346323430256,0.09697656066233643,0.10505560593700529,0.1020235048954901,0.10008765751537574,0.09584564351065201,0.09835916432744843,Equal Weight Monthly Rebalanced,2020-12-28
0.1011028162440737,0.10035484300914362,0.1007114370251155,0.1023900442192192,0.0969936491538322,0.10305628097468185,0.1021498750705032,0.09993100106154028,0.0957566939604524,0.097553359281438,Equal Weight Monthly Rebalanced,2020-12-29
0.10123342466812985,0.10119776555300881,0.10035810111464524,0.10267203819533008,0.09658635475077625,0.1035994302814257,0.10165632202752305,0.09958684172107225,0.09549707956062548,0.09761264212746333,Equal Weight Monthly Rebalanced,2020-12-30
0.10023811277342909,0.09977106596541886,0.09906859367440972,0.10019976708122666,0.09989563290898841,0.09965106743421327,0.10007456126406244,0.10033619689419071,0.09997474631437503,0.10079025568968598,Equal Weight Monthly Rebalanced,2020-12-31
0.10015462713458234,0.10087361265856015,0.1000460960286478,0.10290476075023418,0.10038366084801834,0.09880570099862236,0.09911877377349447,0.09942887657298559,0.10031712661618003,0.09796676461867468,Equal Weight Monthly Rebalanced,2021-01-04
0.10206844247056164,0.10240063953430921,0.10020429654518793,0.10231249077653712,0.09927896046573552,0.09946044847500973,0.09906734721512435,0.09924356078745161,0.09870667211035955,0.09725714161972346,Equal Weight Monthly Rebalanced,2021-01-05
0.10224438426979798,0.10157515931844273,0.10139350642040576,0.10069034142743545,0.09873713557431237,0.10357082534869648,0.09773338283731899,0.09987608539147488,0.09671834615104474,0.09746083326107062,Equal Weight Monthly Rebalanced,2021-01-06
0.10214668549976973,0.10196481535014039,0.10093529723178445,0.0998946551632813,0.09783960269749895,0.10482579928423304,0.09953912741485403,0.10079432909855406,0.0953308763994951,0.09672881186038894,Equal Weight Monthly Rebalanced,2021-01-07
0.10264817493981189,0.1043478618275854,0.10157103514230675,0.09618752546768353,0.097266067456804,0.1042850352720455,0.10051621334748254,0.10106420337479818,0.0947377916579817,0.0973760915135005,Equal Weight Monthly Rebalanced,2021-01-08
0.10268025265438521,0.10371725127897097,0.10100358504679269,0.09672702247585127,0.09781318877439102,0.10498501519253062,0.0998151597413749,0.10114436623647732,0.09529864937945802,0.0968155092197679,Equal Weight Monthly Rebalanced,2021-01-11
0.1040295000048696,0.10411641117438489,0.10086303064438165,0.09677751315987805,0.09721825930488823,0.10623481357074999,0.09906710444321708,0.10056746154800184,0.09465987209928094,0.09646603405034776,Equal Weight Monthly Rebalanced,2021-01-12
0.1035353098961029,0.10412006418282307,0.1005109043683,0.09615231752518452,0.09734519213313658,0.10524743184831041,0.099520498369626,0.1006202890303302,0.09551895748677726,0.09742903515940901,Equal Weight Monthly Rebalanced,2021-01-13
