Date,DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ
2010-06-02,18.438995361328125,27.36669158935547,29.94233512878418,119.77999877929688,64.77935028076172,53.05046844482422,40.14197540283203,82.67863464355469,60.542701721191406,26.09808921813965
2010-06-03,18.54044532775879,27.26772117614746,29.850900650024414,117.95999908447266,64.68824005126953,53.73298645019531,40.52384948730469,82.96341705322266,60.10091781616211,26.02418327331543
2010-06-04,17.965551376342773,26.299175262451172,28.576892852783203,119.19000244140625,65.5853042602539,51.03510284423828,39.13516616821289,80.04833984375,61.71654510498047,24.551116943359375
2010-06-07,17.999364852905273,25.889135360717773,28.217239379882812,121.48999786376953,65.85164642333984,49.71826934814453,38.423465728759766,79.05168914794922,62.18990707397461,24.419118881225586
2010-06-08,18.143089294433594,26.48298454284668,28.668336868286133,121.0,65.6484603881836,49.69417190551758,38.35403060913086,79.89846801757812,61.88064956665039,24.857345581054688
2010-06-09,18.22763442993164,26.34159278869629,28.56471061706543,120.55999755859375,65.6553955078125,49.72629165649414,38.03290939331055,79.47132110595703,61.811248779296875,25.00518226623535
2010-06-10,18.53199005126953,27.260644912719727,29.771652221679688,118.97000122070312,65.04569244384766,51.44459915161133,39.11781692504883,81.79438018798828,60.70681381225586,26.08753204345703
2010-06-11,18.557357788085938,27.402057647705078,29.814327239990234,120.01000213623047,65.45914459228516,52.143157958984375,39.49102020263672,82.19154357910156,61.47673797607422,26.399045944213867
2010-06-14,18.608081817626953,27.409122467041016,30.00330352783203,119.5999984741211,65.40310668945312,52.47236633300781,39.48234176635742,82.06415557861328,61.16122055053711,26.726396560668945
2010-06-15,18.920894622802734,28.23626708984375,30.954233169555664,120.98999786376953,65.19988250732422,53.78919219970703,40.54121017456055,83.93009185791016,60.908721923828125,27.323015213012695
2010-06-16,18.963167190551758,28.23626708984375,30.807937622070312,120.33000183105469,65.38212585449219,53.54026794433594,40.70614242553711,83.900146484375,61.255863189697266,27.074865341186523
2010-06-17,18.971622467041016,28.094871520996094,30.905466079711914,121.9000015258789,65.69046783447266,53.604515075683594,40.8363151550293,84.03502655029297,61.75444030761719,27.132953643798828
2010-06-18,18.937801361083984,28.222116470336914,30.85060691833496,122.83000183105469,65.55730438232422,53.636661529541016,40.87022399902344,84.12614440917969,61.65349197387695,27.048458099365234
2010-06-21,18.861713409423828,28.709932327270508,30.84451675415039,120.38999938964844,65.50826263427734,53.08260726928711,40.52239227294922,83.88516235351562,61.47673797607422,26.837282180786133
2010-06-22,18.819442749023438,28.158504486083984,30.454383850097656,121.44999694824219,65.9007339477539,51.9906120300293,40.20935821533203,82.49976348876953,62.20884323120117,26.040010452270508
2010-06-23,18.506629943847656,28.23109245300293,30.658445358276367,120.94999694824219,66.14601135253906,51.8460578918457,40.04411315917969,82.2437515258789,62.631656646728516,26.108652114868164
2010-06-24,18.548900604248047,27.73293113708496,30.12504005432129,121.30000305175781,66.08997344970703,51.0190315246582,39.435428619384766,80.88095092773438,62.25929260253906,25.55596160888672
2010-06-25,18.887075424194336,28.060293197631836,30.298704147338867,122.76000213623047,66.195068359375,51.89424133300781,39.443275451660156,81.21981048583984,62.51177215576172,26.200864791870117
2010-06-28,18.684171676635742,27.868148803710938,30.075424194335938,121.08999633789062,66.66466522216797,51.59714889526367,39.30385971069336,80.96375274658203,63.09868621826172,25.89174461364746
2010-06-29,18.168455123901367,26.736623764038086,29.045818328857422,121.2699966430664,66.95198822021484,49.6460075378418,37.78780746459961,78.46400451660156,63.786617279052734,25.044315338134766
2010-06-30,18.236087799072266,26.558717727661133,28.847339630126953,121.68000030517578,67.05008697509766,49.075904846191406,37.21277618408203,77.71861267089844,64.21575927734375,24.777822494506836
2010-07-01,17.957094192504883,26.7508602142334,29.269105911254883,117.04000091552734,67.02059173583984,48.72262954711914,37.108219146728516,77.37223815917969,64.31705474853516,24.692554473876953
2010-07-02,17.923276901245117,26.864707946777344,29.207075119018555,118.48999786376953,66.9011459350586,48.19012451171875,37.00364685058594,76.95057678222656,63.804359436035156,24.218204498291016
