Date,DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ
2019-09-05,0.1117164986387515,3.701449507599463e-18,0.10701916201494173,0.07918262749950754,0.3981113905633883,2.1120846963981325e-17,7.762429190105868e-18,0.09506531356588266,0.19664092907994804,0.0122640786375802
2019-09-06,0.11182083156477801,3.711299625093097e-18,0.1071845301904933,0.07837318071826356,0.3976745564954253,2.0988020883059488e-17,7.741446433033924e-18,0.09497563238818388,0.19770063683266237,0.012270631810193564
2019-09-09,0.11341421500585189,3.7414031824430024e-18,0.10803165221557486,0.07846655075004817,0.39717386709933505,2.137462400809615e-17,7.763479631545072e-18,0.0954932786966758,0.19514851030840039,0.012271925924113952
2019-09-10,0.11434024114673771,3.769745150959534e-18,0.10895603154475758,0.07832757974353538,0.3969829696579642,2.179577613574749e-17,7.794139854177223e-18,0.09612434757405408,0.19304044504752801,0.012228385285422923
2019-09-11,0.11349209310580984,3.7953085495180615e-18,0.10953692491401996,0.07878516424878435,0.39650526601865743,2.2237123780078057e-17,7.86558886719058e-18,0.09678658148227973,0.19265499641624936,0.0122389738141992
2019-09-12,0.11320136035969028,3.827961535626117e-18,0.11032956753229152,0.07905762723542019,0.3961717969253949,2.227391277621026e-17,7.909337419980405e-18,0.09725770496821332,0.19166067177174828,0.012321271207241611
2019-09-13,0.11410799481204811,3.880669185890211e-18,0.11184075770332498,0.07903102878879852,0.3956921669105834,2.2490914391626074e-17,7.944212739719633e-18,0.09797155908311529,0.1890692818364662,0.012287210865663471
2019-09-16,0.11814554419111985,3.817324741214215e-18,0.10988931570957346,0.07900724674952044,0.3940024356547364,2.2381613128719697e-17,7.840893184627354e-18,0.09683117977016183,0.1898361124285871,0.01228816549630099
2019-09-17,0.11581631609685979,3.814587475582153e-18,0.11018019567165772,0.07910701912812372,0.3947485240022065,2.2307504929708378e-17,7.872876969209466e-18,0.09700676338241901,0.19072899103806176,0.01241219068067134
2019-09-18,0.11511569498711631,3.800683572117353e-18,0.11009120595748272,0.07864227749125312,0.39505372303448044,2.2179264077861714e-17,7.87285809805983e-18,0.09710488846412996,0.19161741957883666,0.012374790486700761
2019-09-19,0.11547445730018281,3.777352668203517e-18,0.11023192708985133,0.07879706976836393,0.3944114028573575,2.202578855001677e-17,7.869586245842054e-18,0.0968970418053976,0.1917952157594608,0.012392885419385873
2019-09-20,0.11502892201545753,3.761533414441178e-18,0.10941442531007685,0.0793182641815877,0.3946371428681735,2.1866030359656633e-17,7.746273644156295e-18,0.09594302934322389,0.19332909569666193,0.01232912058481864
2019-09-23,0.11521356564215371,3.7614733176179905e-18,0.10902414353654435,0.07968427819476605,0.3948148291422825,2.1827818083614422e-17,7.742123219322643e-18,0.09582680694565222,0.1930995226836201,0.012336853854981063
2019-09-24,0.113628696470838,3.71361036742393e-18,0.10837018328597284,0.07993066929878015,0.3959200277038536,2.1451420426235105e-17,7.622622418150007e-18,0.09486730360203828,0.19500051110267036,0.012282608535846689
2019-09-25,0.11379634129567102,3.738314766569198e-18,0.10885216971991579,0.07902772889108821,0.3962257162005709,2.1846610258613553e-17,7.765119852202355e-18,0.09613325390008697,0.19356742410071195,0.012397365891955031
2019-09-26,0.11352636711933607,3.728540554782892e-18,0.10899521594786907,0.0788180010246213,0.3961328599743351,2.155151572913237e-17,7.718168359468815e-18,0.09570538402636519,0.1943502953556876,0.012471876551785563
2019-09-27,0.11316602234685932,3.683351034149466e-18,0.10871027504225654,0.0784720647636167,0.3970003845296111,2.1395278906379505e-17,7.628214019153441e-18,0.09526248080823405,0.19497670936709213,0.012412063142330072
2019-09-30,0.11212418415646336,3.7066978348159715e-18,0.10918555561973779,0.07730593007975399,0.39758676208270255,2.1435225976287542e-17,7.706013276985422e-18,0.09576889617164051,0.1955868798267598,0.01244179206294208
2019-10-01,0.09003606974820676,3.368514405382577e-17,0.1567322269476766,0.0707023479408623,0.40138923291115414,0.01235294155949766,0.0,0.06707880664205505,0.1911383299810618,0.010570044269485629
